Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,City,Postal Code,len_date,Revenue
150546,AAA Batteries (4-pack),1,2.99,2019-02-07 14:01:00,43 1st St, Atlanta, GA 30301,14,2.99
150547,AAA Batteries (4-pack),1,2.99,2019-02-06 17:51:00,511 Washington St, San Francisco, CA 94016,14,2.99
150548,Macbook Pro Laptop,1,1700.0,2019-02-18 22:56:00,750 Forest St, Boston, MA 02215,14,1700.0
150549,iPhone,1,700.0,2019-02-05 20:33:00,522 West St, Boston, MA 02215,14,700.0
150550,ThinkPad Laptop,1,999.99,2019-02-17 14:45:00,261 Washington St, Los Angeles, CA 90001,14,999.99
150551,27in 4K Gaming Monitor,1,389.99,2019-02-02 08:25:00,726 West St, Seattle, WA 98101,14,389.99
150552,Wired Headphones,1,11.99,2019-02-21 19:06:00,954 13th St, Boston, MA 02215,14,11.99
150553,34in Ultrawide Monitor,1,379.99,2019-02-20 21:42:00,700 1st St, Dallas, TX 75001,14,379.99
150554,AA Batteries (4-pack),1,3.84,2019-02-12 06:49:00,33 Johnson St, New York City, NY 10001,14,3.84
150555,27in FHD Monitor,1,149.99,2019-02-18 11:27:00,714 Adams St, Portland, OR 97035,14,149.99
150556,Lightning Charging Cable,1,14.95,2019-02-10 13:25:00,419 Hill St, Los Angeles, CA 90001,14,14.95
150557,AA Batteries (4-pack),2,3.84,2019-02-22 21:41:00,372 5th St, Seattle, WA 98101,14,7.68
150558,Wired Headphones,1,11.99,2019-02-04 16:09:00,864 Hickory St, Boston, MA 02215,14,11.99
150559,Apple Airpods Headphones,1,150.0,2019-02-07 23:41:00,506 Willow St, Boston, MA 02215,14,150.0
150560,Apple Airpods Headphones,1,150.0,2019-02-05 14:29:00,178 14th St, San Francisco, CA 94016,14,150.0
150561,Wired Headphones,1,11.99,2019-02-22 17:55:00,888 Jefferson St, New York City, NY 10001,14,11.99
150562,27in 4K Gaming Monitor,1,389.99,2019-02-16 20:07:00,663 1st St, Atlanta, GA 30301,14,389.99
150563,iPhone,1,700.0,2019-02-20 02:09:00,631 Pine St, San Francisco, CA 94016,14,700.0
150564,USB-C Charging Cable,1,11.95,2019-02-28 13:55:00,579 9th St, Atlanta, GA 30301,14,11.95
150565,Wired Headphones,1,11.99,2019-02-24 19:08:00,406 Lincoln St, Seattle, WA 98101,14,11.99
150566,27in FHD Monitor,1,149.99,2019-02-21 18:30:00,230 Pine St, Los Angeles, CA 90001,14,149.99
150567,Apple Airpods Headphones,1,150.0,2019-02-26 16:12:00,466 South St, Dallas, TX 75001,14,150.0
150568,Wired Headphones,1,11.99,2019-02-15 22:49:00,651 Johnson St, New York City, NY 10001,14,11.99
150569,AA Batteries (4-pack),3,3.84,2019-02-04 13:11:00,981 Lake St, Seattle, WA 98101,14,11.52
150570,Wired Headphones,1,11.99,2019-02-18 18:12:00,786 Meadow St, San Francisco, CA 94016,14,11.99
150571,Lightning Charging Cable,1,14.95,2019-02-23 22:41:00,571 Hickory St, San Francisco, CA 94016,14,14.95
150572,27in FHD Monitor,1,149.99,2019-02-06 07:38:00,523 Spruce St, Atlanta, GA 30301,14,149.99
150573,Apple Airpods Headphones,1,150.0,2019-02-25 11:32:00,455 Highland St, Los Angeles, CA 90001,14,150.0
150574,Lightning Charging Cable,1,14.95,2019-02-17 19:51:00,25 7th St, Portland, OR 97035,14,14.95
150575,AA Batteries (4-pack),1,3.84,2019-02-10 11:44:00,776 Elm St, Los Angeles, CA 90001,14,3.84
141234,iPhone,1,700.0,2019-01-22 21:25:00,944 Walnut St, Boston, MA 02215,14,700.0
141235,Lightning Charging Cable,1,14.95,2019-01-28 14:15:00,185 Maple St, Portland, OR 97035,14,14.95
141236,Wired Headphones,2,11.99,2019-01-17 13:33:00,538 Adams St, San Francisco, CA 94016,14,23.98
141237,27in FHD Monitor,1,149.99,2019-01-05 20:33:00,738 10th St, Los Angeles, CA 90001,14,149.99
141238,Wired Headphones,1,11.99,2019-01-25 11:59:00,387 10th St, Austin, TX 73301,14,11.99
141239,AAA Batteries (4-pack),1,2.99,2019-01-29 20:22:00,775 Willow St, San Francisco, CA 94016,14,2.99
141240,27in 4K Gaming Monitor,1,389.99,2019-01-26 12:16:00,979 Park St, Los Angeles, CA 90001,14,389.99
141241,USB-C Charging Cable,1,11.95,2019-01-05 12:04:00,181 6th St, San Francisco, CA 94016,14,11.95
141242,Bose SoundSport Headphones,1,99.99,2019-01-01 10:30:00,867 Willow St, Los Angeles, CA 90001,14,99.99
141243,Apple Airpods Headphones,1,150.0,2019-01-22 21:20:00,657 Johnson St, San Francisco, CA 94016,14,150.0
141244,Apple Airpods Headphones,1,150.0,2019-01-07 11:29:00,492 Walnut St, San Francisco, CA 94016,14,150.0
141245,Macbook Pro Laptop,1,1700.0,2019-01-31 10:12:00,322 6th St, San Francisco, CA 94016,14,1700.0
141246,AAA Batteries (4-pack),3,2.99,2019-01-09 18:57:00,618 7th St, Los Angeles, CA 90001,14,8.97
141247,27in FHD Monitor,1,149.99,2019-01-25 19:19:00,512 Wilson St, San Francisco, CA 94016,14,149.99
141248,Flatscreen TV,1,300.0,2019-01-03 21:54:00,363 Spruce St, Austin, TX 73301,14,300.0
141249,27in FHD Monitor,1,149.99,2019-01-05 17:20:00,440 Cedar St, Portland, OR 97035,14,149.99
141250,Vareebadd Phone,1,400.0,2019-01-10 11:20:00,471 Center St, Los Angeles, CA 90001,14,400.0
141251,Apple Airpods Headphones,1,150.0,2019-01-24 08:13:00,414 Walnut St, Boston, MA 02215,14,150.0
141252,USB-C Charging Cable,1,11.95,2019-01-30 09:28:00,220 9th St, Los Angeles, CA 90001,14,11.95
141253,AA Batteries (4-pack),1,3.84,2019-01-17 00:09:00,385 11th St, Atlanta, GA 30301,14,3.84
141254,AAA Batteries (4-pack),1,2.99,2019-01-08 11:51:00,238 Sunset St, Seattle, WA 98101,14,2.99
141255,USB-C Charging Cable,1,11.95,2019-01-09 20:55:00,764 11th St, Los Angeles, CA 90001,14,11.95
141256,Google Phone,1,600.0,2019-01-29 10:40:00,675 Washington St, Portland, OR 97035,14,600.0
141257,Apple Airpods Headphones,1,150.0,2019-01-12 18:51:00,338 Highland St, San Francisco, CA 94016,14,150.0
141258,AA Batteries (4-pack),1,3.84,2019-01-19 21:47:00,820 1st St, San Francisco, CA 94016,14,3.84
141259,AAA Batteries (4-pack),2,2.99,2019-01-20 17:26:00,920 Adams St, San Francisco, CA 94016,14,5.98
141260,AAA Batteries (4-pack),1,2.99,2019-01-01 22:00:00,293 Hill St, San Francisco, CA 94016,14,2.99
141261,USB-C Charging Cable,1,11.95,2019-01-09 18:14:00,840 Lincoln St, Atlanta, GA 30301,14,11.95
141262,AAA Batteries (4-pack),1,2.99,2019-01-16 12:35:00,291 Lincoln St, San Francisco, CA 94016,14,2.99
141263,Bose SoundSport Headphones,1,99.99,2019-01-11 23:33:00,640 Spruce St, Boston, MA 02215,14,99.99
141264,Apple Airpods Headphones,1,150.0,2019-01-03 09:46:00,937 Highland St, New York City, NY 10001,14,150.0
141265,Apple Airpods Headphones,1,150.0,2019-01-01 16:52:00,853 Ridge St, Boston, MA 02215,14,150.0
141266,27in 4K Gaming Monitor,1,389.99,2019-01-02 22:21:00,834 4th St, Dallas, TX 75001,14,389.99
141267,Apple Airpods Headphones,1,150.0,2019-01-09 08:28:00,649 Sunset St, Los Angeles, CA 90001,14,150.0
141268,AA Batteries (4-pack),1,3.84,2019-01-14 10:13:00,611 Elm St, New York City, NY 10001,14,3.84
141269,27in 4K Gaming Monitor,1,389.99,2019-01-03 20:05:00,812 Jefferson St, Los Angeles, CA 90001,14,389.99
141270,Wired Headphones,1,11.99,2019-01-27 23:10:00,469 Hill St, San Francisco, CA 94016,14,11.99
141271,USB-C Charging Cable,1,11.95,2019-01-30 10:51:00,90 13th St, Boston, MA 02215,14,11.95
141272,AAA Batteries (4-pack),1,2.99,2019-01-12 13:09:00,818 Lincoln St, New York City, NY 10001,14,2.99
141273,Wired Headphones,2,11.99,2019-01-29 12:04:00,994 13th St, Boston, MA 02215,14,23.98
141274,USB-C Charging Cable,1,11.95,2019-01-17 11:30:00,8 Jackson St, Los Angeles, CA 90001,14,11.95
141275,USB-C Charging Cable,1,11.95,2019-01-07 16:06:00,610 Walnut St, Austin, TX 73301,14,11.95
141275,Wired Headphones,1,11.99,2019-01-07 16:06:00,610 Walnut St, Austin, TX 73301,14,11.99
141276,Lightning Charging Cable,1,14.95,2019-01-21 22:23:00,63 Cherry St, Los Angeles, CA 90001,14,14.95
141277,Bose SoundSport Headphones,1,99.99,2019-01-13 19:07:00,370 Lakeview St, Austin, TX 73301,14,99.99
141278,Lightning Charging Cable,1,14.95,2019-01-26 12:14:00,100 Cherry St, New York City, NY 10001,14,14.95
141279,Lightning Charging Cable,1,14.95,2019-01-03 19:10:00,938 14th St, Boston, MA 02215,14,14.95
141280,AAA Batteries (4-pack),1,2.99,2019-01-20 16:10:00,530 7th St, Los Angeles, CA 90001,14,2.99
141281,Lightning Charging Cable,1,14.95,2019-01-05 16:51:00,274 2nd St, Atlanta, GA 30301,14,14.95
141282,Vareebadd Phone,1,400.0,2019-01-11 18:10:00,125 Center St, New York City, NY 10001,14,400.0
141283,Flatscreen TV,1,300.0,2019-01-02 16:16:00,68 Hickory St, Seattle, WA 98101,14,300.0
141284,Wired Headphones,1,11.99,2019-01-29 18:30:00,462 1st St, Los Angeles, CA 90001,14,11.99
141285,AAA Batteries (4-pack),3,2.99,2019-01-14 14:13:00,447 Cedar St, Seattle, WA 98101,14,8.97
141286,27in 4K Gaming Monitor,1,389.99,2019-01-02 20:33:00,505 Hickory St, Dallas, TX 75001,14,389.99
141287,Bose SoundSport Headphones,1,99.99,2019-01-31 08:38:00,386 Elm St, San Francisco, CA 94016,14,99.99
141288,Macbook Pro Laptop,1,1700.0,2019-01-19 08:17:00,789 Washington St, Los Angeles, CA 90001,14,1700.0
141289,20in Monitor,1,109.99,2019-01-28 11:17:00,534 Elm St, Atlanta, GA 30301,14,109.99
141290,Apple Airpods Headphones,1,150.0,2019-01-02 08:25:00,4 1st St, Los Angeles, CA 90001,14,150.0
141290,AA Batteries (4-pack),3,3.84,2019-01-02 08:25:00,4 1st St, Los Angeles, CA 90001,14,11.52
141291,AA Batteries (4-pack),1,3.84,2019-01-26 18:11:00,632 13th St, Los Angeles, CA 90001,14,3.84
141292,AAA Batteries (4-pack),1,2.99,2019-01-21 08:46:00,847 Ridge St, Los Angeles, CA 90001,14,2.99
141293,USB-C Charging Cable,1,11.95,2019-01-18 12:21:00,880 Washington St, Boston, MA 02215,14,11.95
141294,Bose SoundSport Headphones,1,99.99,2019-01-25 08:12:00,907 Highland St, San Francisco, CA 94016,14,99.99
141295,AA Batteries (4-pack),1,3.84,2019-01-06 20:06:00,898 Lakeview St, Austin, TX 73301,14,3.84
141296,USB-C Charging Cable,1,11.95,2019-01-20 00:21:00,889 Cedar St, Atlanta, GA 30301,14,11.95
141297,Lightning Charging Cable,1,14.95,2019-01-04 11:09:00,566 Highland St, San Francisco, CA 94016,14,14.95
141298,Lightning Charging Cable,1,14.95,2019-01-21 13:24:00,81 10th St, Dallas, TX 75001,14,14.95
141299,AAA Batteries (4-pack),1,2.99,2019-01-31 23:23:00,836 Hill St, Dallas, TX 75001,14,2.99
141300,Apple Airpods Headphones,1,150.0,2019-01-23 10:21:00,121 Cherry St, Boston, MA 02215,14,150.0
141301,Apple Airpods Headphones,1,150.0,2019-01-27 11:58:00,867 Hill St, New York City, NY 10001,14,150.0
141302,AAA Batteries (4-pack),2,2.99,2019-01-18 20:12:00,90 14th St, Portland, OR 97035,14,5.98
141303,AA Batteries (4-pack),1,3.84,2019-01-19 09:23:00,313 14th St, Seattle, WA 98101,14,3.84
141304,USB-C Charging Cable,1,11.95,2019-01-28 13:10:00,363 Willow St, Los Angeles, CA 90001,14,11.95
141305,AAA Batteries (4-pack),3,2.99,2019-01-27 16:51:00,756 Wilson St, Austin, TX 73301,14,8.97
141306,Wired Headphones,1,11.99,2019-01-19 10:25:00,458 Forest St, San Francisco, CA 94016,14,11.99
141307,AAA Batteries (4-pack),1,2.99,2019-01-11 11:18:00,895 Johnson St, Boston, MA 02215,14,2.99
141308,27in FHD Monitor,1,149.99,2019-01-12 12:00:00,926 Cedar St, Portland, OR 97035,14,149.99
141309,AAA Batteries (4-pack),2,2.99,2019-01-20 07:02:00,423 Elm St, San Francisco, CA 94016,14,5.98
141310,AAA Batteries (4-pack),1,2.99,2019-01-07 13:32:00,679 8th St, San Francisco, CA 94016,14,2.99
141311,34in Ultrawide Monitor,1,379.99,2019-01-28 12:45:00,223 North St, Atlanta, GA 30301,14,379.99
141312,Apple Airpods Headphones,1,150.0,2019-01-08 23:20:00,741 11th St, San Francisco, CA 94016,14,150.0
141313,Lightning Charging Cable,1,14.95,2019-01-09 15:03:00,38 Johnson St, Los Angeles, CA 90001,14,14.95
141314,Macbook Pro Laptop,1,1700.0,2019-01-13 23:51:00,700 Jefferson St, New York City, NY 10001,14,1700.0
141315,USB-C Charging Cable,1,11.95,2019-01-10 01:32:00,842 8th St, Seattle, WA 98101,14,11.95
141316,AAA Batteries (4-pack),3,2.99,2019-01-01 07:26:00,235 South St, Seattle, WA 98101,14,8.97
141317,27in FHD Monitor,1,149.99,2019-01-21 11:18:00,875 Meadow St, New York City, NY 10001,14,149.99
141318,Bose SoundSport Headphones,1,99.99,2019-01-09 15:21:00,789 Lakeview St, Boston, MA 02215,14,99.99
141319,Bose SoundSport Headphones,1,99.99,2019-01-01 10:43:00,548 Maple St, Boston, MA 02215,14,99.99
141320,AA Batteries (4-pack),1,3.84,2019-01-24 13:37:00,326 12th St, Los Angeles, CA 90001,14,3.84
141321,Bose SoundSport Headphones,1,99.99,2019-01-10 09:07:00,207 8th St, Los Angeles, CA 90001,14,99.99
141322,AAA Batteries (4-pack),2,2.99,2019-01-12 21:56:00,816 Lake St, Boston, MA 02215,14,5.98
141323,USB-C Charging Cable,1,11.95,2019-01-17 21:54:00,240 River St, New York City, NY 10001,14,11.95
141324,USB-C Charging Cable,1,11.95,2019-01-04 23:36:00,851 Maple St, San Francisco, CA 94016,14,11.95
141325,Bose SoundSport Headphones,1,99.99,2019-01-23 15:17:00,880 Lake St, Austin, TX 73301,14,99.99
141326,Google Phone,1,600.0,2019-01-05 13:49:00,131 Center St, San Francisco, CA 94016,14,600.0
141327,USB-C Charging Cable,1,11.95,2019-01-31 01:38:00,238 Washington St, Los Angeles, CA 90001,14,11.95
141328,ThinkPad Laptop,1,999.99,2019-01-06 23:18:00,736 5th St, Seattle, WA 98101,14,999.99
141329,USB-C Charging Cable,1,11.95,2019-01-01 16:01:00,122 5th St, Portland, ME 04101,14,11.95
141330,Wired Headphones,1,11.99,2019-01-21 13:04:00,391 5th St, Portland, OR 97035,14,11.99
141331,Flatscreen TV,1,300.0,2019-01-09 18:32:00,299 Park St, San Francisco, CA 94016,14,300.0
141332,USB-C Charging Cable,1,11.95,2019-01-19 18:52:00,207 7th St, Los Angeles, CA 90001,14,11.95
141333,27in FHD Monitor,1,149.99,2019-01-01 13:58:00,554 10th St, Los Angeles, CA 90001,14,149.99
141334,USB-C Charging Cable,1,11.95,2019-01-15 02:05:00,459 4th St, San Francisco, CA 94016,14,11.95
141335,AAA Batteries (4-pack),5,2.99,2019-01-12 18:16:00,174 4th St, Los Angeles, CA 90001,14,14.950000000000001
141336,iPhone,1,700.0,2019-01-09 18:23:00,811 Hickory St, Portland, OR 97035,14,700.0
141337,Bose SoundSport Headphones,1,99.99,2019-01-09 09:22:00,947 Church St, San Francisco, CA 94016,14,99.99
141338,AAA Batteries (4-pack),1,2.99,2019-01-29 16:19:00,542 4th St, Dallas, TX 75001,14,2.99
141339,AAA Batteries (4-pack),1,2.99,2019-01-28 12:52:00,539 Lakeview St, Dallas, TX 75001,14,2.99
141340,Lightning Charging Cable,1,14.95,2019-01-27 14:30:00,710 Johnson St, Boston, MA 02215,14,14.95
141341,LG Dryer,1,600.0,2019-01-13 10:09:00,844 Walnut St, Austin, TX 73301,14,600.0
141342,Wired Headphones,1,11.99,2019-01-26 21:13:00,119 9th St, Seattle, WA 98101,14,11.99
141343,Bose SoundSport Headphones,1,99.99,2019-01-24 13:36:00,157 1st St, New York City, NY 10001,14,99.99
141344,Apple Airpods Headphones,1,150.0,2019-01-20 12:38:00,443 Washington St, Portland, OR 97035,14,150.0
141345,USB-C Charging Cable,1,11.95,2019-01-09 13:55:00,398 5th St, San Francisco, CA 94016,14,11.95
141346,Apple Airpods Headphones,1,150.0,2019-01-14 13:59:00,285 Cherry St, Boston, MA 02215,14,150.0
141347,AA Batteries (4-pack),1,3.84,2019-01-27 17:46:00,885 Walnut St, Atlanta, GA 30301,14,3.84
141348,USB-C Charging Cable,2,11.95,2019-01-26 18:56:00,493 5th St, Portland, OR 97035,14,23.9
141349,Lightning Charging Cable,1,14.95,2019-01-03 20:51:00,886 10th St, New York City, NY 10001,14,14.95
141350,Lightning Charging Cable,1,14.95,2019-01-01 11:17:00,804 River St, San Francisco, CA 94016,14,14.95
141351,USB-C Charging Cable,2,11.95,2019-01-24 17:02:00,865 Church St, San Francisco, CA 94016,14,23.9
141352,Lightning Charging Cable,1,14.95,2019-01-11 19:07:00,800 4th St, Los Angeles, CA 90001,14,14.95
141353,USB-C Charging Cable,1,11.95,2019-01-26 10:35:00,870 Cherry St, New York City, NY 10001,14,11.95
141354,Bose SoundSport Headphones,1,99.99,2019-01-03 11:12:00,869 Hill St, Atlanta, GA 30301,14,99.99
141355,27in 4K Gaming Monitor,1,389.99,2019-01-18 15:24:00,674 Main St, Dallas, TX 75001,14,389.99
141356,Lightning Charging Cable,1,14.95,2019-01-09 17:32:00,336 1st St, Boston, MA 02215,14,14.95
141357,Lightning Charging Cable,1,14.95,2019-01-23 05:30:00,850 River St, Atlanta, GA 30301,14,14.95
141358,Lightning Charging Cable,1,14.95,2019-01-05 15:31:00,911 Madison St, San Francisco, CA 94016,14,14.95
141359,AAA Batteries (4-pack),2,2.99,2019-01-09 22:21:00,383 11th St, Seattle, WA 98101,14,5.98
141360,Macbook Pro Laptop,1,1700.0,2019-01-17 21:00:00,263 Meadow St, Los Angeles, CA 90001,14,1700.0
141361,Apple Airpods Headphones,2,150.0,2019-01-23 15:39:00,181 Lakeview St, Portland, OR 97035,14,300.0
141362,Lightning Charging Cable,1,14.95,2019-01-02 22:17:00,392 Cherry St, Atlanta, GA 30301,14,14.95
141363,Wired Headphones,1,11.99,2019-01-08 06:24:00,921 Highland St, Dallas, TX 75001,14,11.99
141364,AA Batteries (4-pack),1,3.84,2019-01-01 07:46:00,657 Lincoln St, Dallas, TX 75001,14,3.84
141365,Vareebadd Phone,1,400.0,2019-01-10 11:19:00,20 Dogwood St, New York City, NY 10001,14,400.0
141365,Wired Headphones,1,11.99,2019-01-10 11:19:00,20 Dogwood St, New York City, NY 10001,14,11.99
141366,Flatscreen TV,1,300.0,2019-01-17 22:34:00,803 Church St, Seattle, WA 98101,14,300.0
141367,27in 4K Gaming Monitor,1,389.99,2019-01-09 10:06:00,23 13th St, San Francisco, CA 94016,14,389.99
141368,USB-C Charging Cable,1,11.95,2019-01-10 21:39:00,387 Hill St, Los Angeles, CA 90001,14,11.95
141369,Lightning Charging Cable,1,14.95,2019-01-21 21:03:00,785 9th St, San Francisco, CA 94016,14,14.95
141370,AAA Batteries (4-pack),2,2.99,2019-01-24 20:53:00,375 Center St, Seattle, WA 98101,14,5.98
141371,Lightning Charging Cable,1,14.95,2019-01-23 18:34:00,685 West St, Atlanta, GA 30301,14,14.95
141372,AAA Batteries (4-pack),1,2.99,2019-01-26 10:07:00,134 Hickory St, Portland, ME 04101,14,2.99
141373,27in FHD Monitor,1,149.99,2019-01-20 13:08:00,82 Hickory St, San Francisco, CA 94016,14,149.99
141374,Wired Headphones,1,11.99,2019-01-14 10:12:00,386 12th St, Boston, MA 02215,14,11.99
141375,27in 4K Gaming Monitor,1,389.99,2019-01-10 13:51:00,49 Center St, Los Angeles, CA 90001,14,389.99
141376,Wired Headphones,1,11.99,2019-01-20 14:57:00,32 West St, Los Angeles, CA 90001,14,11.99
141377,Wired Headphones,1,11.99,2019-01-20 15:12:00,711 11th St, San Francisco, CA 94016,14,11.99
141378,USB-C Charging Cable,1,11.95,2019-01-22 10:25:00,777 North St, Boston, MA 02215,14,11.95
141379,AA Batteries (4-pack),1,3.84,2019-01-25 18:00:00,378 Center St, San Francisco, CA 94016,14,3.84
141380,USB-C Charging Cable,1,11.95,2019-01-17 18:45:00,868 14th St, Los Angeles, CA 90001,14,11.95
141381,Bose SoundSport Headphones,1,99.99,2019-01-03 18:22:00,336 Jackson St, Los Angeles, CA 90001,14,99.99
141382,AAA Batteries (4-pack),1,2.99,2019-01-16 13:50:00,613 Ridge St, Dallas, TX 75001,14,2.99
141383,AAA Batteries (4-pack),1,2.99,2019-01-08 10:01:00,418 11th St, Boston, MA 02215,14,2.99
141384,Google Phone,1,600.0,2019-01-03 00:14:00,223 Jackson St, Boston, MA 02215,14,600.0
141384,USB-C Charging Cable,1,11.95,2019-01-03 00:14:00,223 Jackson St, Boston, MA 02215,14,11.95
141385,Macbook Pro Laptop,1,1700.0,2019-01-10 12:59:00,502 Walnut St, Atlanta, GA 30301,14,1700.0
141386,Lightning Charging Cable,1,14.95,2019-01-08 19:27:00,692 13th St, New York City, NY 10001,14,14.95
141387,AAA Batteries (4-pack),1,2.99,2019-01-17 11:12:00,807 Jackson St, San Francisco, CA 94016,14,2.99
141388,Lightning Charging Cable,1,14.95,2019-01-22 10:53:00,24 Park St, Dallas, TX 75001,14,14.95
141389,AA Batteries (4-pack),1,3.84,2019-01-26 11:07:00,176 Church St, Los Angeles, CA 90001,14,3.84
141390,Wired Headphones,1,11.99,2019-01-26 11:22:00,667 Park St, New York City, NY 10001,14,11.99
141391,Bose SoundSport Headphones,1,99.99,2019-01-31 10:02:00,375 Johnson St, New York City, NY 10001,14,99.99
141392,Apple Airpods Headphones,1,150.0,2019-01-25 13:51:00,755 Cherry St, Seattle, WA 98101,14,150.0
141393,USB-C Charging Cable,1,11.95,2019-01-18 17:57:00,240 Meadow St, Boston, MA 02215,14,11.95
141394,iPhone,1,700.0,2019-01-06 16:54:00,534 12th St, San Francisco, CA 94016,14,700.0
141395,AAA Batteries (4-pack),1,2.99,2019-01-29 16:20:00,790 Hickory St, Portland, ME 04101,14,2.99
141396,USB-C Charging Cable,1,11.95,2019-01-26 14:10:00,141 Elm St, San Francisco, CA 94016,14,11.95
141397,Lightning Charging Cable,1,14.95,2019-01-13 12:59:00,940 8th St, New York City, NY 10001,14,14.95
141398,AAA Batteries (4-pack),1,2.99,2019-01-04 16:31:00,33 Jackson St, Dallas, TX 75001,14,2.99
141399,ThinkPad Laptop,1,999.99,2019-01-17 09:57:00,830 Walnut St, Atlanta, GA 30301,14,999.99
141400,Lightning Charging Cable,1,14.95,2019-01-18 18:09:00,215 Park St, New York City, NY 10001,14,14.95
141401,Apple Airpods Headphones,1,150.0,2019-01-23 12:50:00,34 Cedar St, Portland, OR 97035,14,150.0
141402,AAA Batteries (4-pack),1,2.99,2019-01-07 12:56:00,939 Lakeview St, Atlanta, GA 30301,14,2.99
141403,Lightning Charging Cable,1,14.95,2019-01-26 16:41:00,216 Meadow St, Boston, MA 02215,14,14.95
141404,AA Batteries (4-pack),1,3.84,2019-01-29 20:06:00,200 14th St, San Francisco, CA 94016,14,3.84
141405,Wired Headphones,1,11.99,2019-01-29 11:00:00,247 Forest St, Los Angeles, CA 90001,14,11.99
141406,USB-C Charging Cable,1,11.95,2019-01-28 12:02:00,110 13th St, Seattle, WA 98101,14,11.95
141407,Apple Airpods Headphones,1,150.0,2019-01-01 16:06:00,946 12th St, Portland, ME 04101,14,150.0
141408,Apple Airpods Headphones,1,150.0,2019-01-07 13:25:00,103 14th St, San Francisco, CA 94016,14,150.0
